file_name,cohort,period,data_type,wiki_path,file_url,pi,other_notes
Child_ANTITTG_Blood09Y_20251013,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002822,Liesbeth Duijts,
CHILDIMMUNOtruecounsts0-6y_14012015,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,,"Liesbeth Duijts, available upon request from datamanagement",
Child_CellCountsImmunology_Blood05Y_20250821,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002615,Liesbeth Duijts,
Child_CellCountsImmunologyExtended_Blood05Y_20250821,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002993,Liesbeth Duijts,
Child_CellCountsImmunology_Blood09Y_20251013,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002821,,
Child_CellCountsImmunologyExtended_Blood09Y_20251014,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003007,Liesbeth Duijts,
QC_Immunodataset_Focusat9_23122024,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001595,,
Child_Cortisol_Hair05Y_20250929,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002994,"Vincent Jaddoe, Liesbeth van Rossum",
Child_Cortisol_Saliva14M_20250819,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002601,"Pauline Jansen, Manon Hillegers",
Child_CRP_Cordblood_20250819,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002594,"Vincent Jaddoe, Eric Steegers",
Child_CRP_Blood05Y_20250821,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002598,Vincent Jaddoe,
Child_CRP_Blood09Y_20251013,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002826,Vincent Jaddoe,
Child_FlowCytometry_Blood09Y_20251013,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,,Liesbeth Duijts,
Child_FolicAcid_Cordblood_20250819,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002593,"Vincent Jaddoe, Eric Steegers",
Child_GlucoseMetabolism_Blood05Y_20250821,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002609,Vincent Jaddoe,
Child_GlucoseMetabolism_Blood09Y_20251013,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002825,Vincent Jaddoe,
Child_HCY_Cordblood_20250819,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002592,"Vincent Jaddoe, Eric Steegers",
Child_HPYLORI_Blood05Y_20250821,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002613,Vincent Jaddoe,
Child_KidneyFunction_Blood05Y_20250929,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002604,Vincent Jaddoe,
Child_KidneyFunction_Blood09Y_20251013,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002823,Vincent Jaddoe,
Child_KidneyFunction_Urine05Y_20250929,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002605,Vincent Jaddoe,
Child_Lipids_Blood05Y_20260615,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003105,Vincent Jaddoe,
Child_Lipids_Blood09Y_20251013,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002824,Vincent Jaddoe,
Child_LiverEnzymes_Blood05Y_20250821,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002606,Vincent Jaddoe,
Child_OrganophosphatePesticides_Urine05Y_20250821,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002602,Pauline Jansen,
Child_PhtalatesBPS_Urine05Y_20250818,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002607,Vincent Jaddoe,
Child_PLGF_Cordblood_20250819,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002591,"Vincent Jaddoe, Eric Steegers",
Child_SerumCollected_Blood05Y_20251222,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003031,,
Child_SteroidProfile_Blood09-13Y_20260416,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,,Pauline Jansen,
QC Child_SteroidProfile_Blood09-13Y_20260416,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,,,
Child_SFLT1_Cordblood_20250819,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002590,"Vincent Jaddoe, Eric Steegers",
Child_ThyroidFunction_Cordblood_20250819,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002595,"Vincent Jaddoe, Eric Steegers",
Child_ThyroidFunction_Blood05Y_20250821,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002599,Robin Peeters,
Child_VitaminB_Cordblood_20250819,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002589,"Vincent Jaddoe, Eric Steegers",
Child_VitaminD_Cordblood_20250819,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002588,"Vincent Jaddoe, Pauline Jansen",
Child_VitaminD_Blood05Y_20250821,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002596,Vincent Jaddoe,
Child_VirusSerology_Blood05Y_20250821,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002608,Liesbeth Duijts,
"Ranges en codes_SerumChildF5 (ALAT, ASAT, CHOL, C-peptide, CRP, Cystatine C, HDL, Insuline, KREAT, LDL,TG)",Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=000505,,
CHILDmicrobiomeFaeces9_07102021,Generation R,,Microbiome,Microbiome > Generation R Child Microbiome > Gastroinetestine,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001251,"Liesbeth Duijts, Fernando Rivadeneira",
202408_OVERVIEW_FILTERING_ORALMICROBIOTA_GENRF13_FrancienVeenman,Generation R,,Microbiome,Microbiome > Generation R Child Microbiome > Mouth,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001536,,General
filtered_FV_ps.Robject,Generation R,,Microbiome,Microbiome > Generation R Child Microbiome > Mouth,,"Lea Kragt, Eppo Wolvius",
Child_NasopharyngealBacterialCarriage_Swab0-3Y_20251002,Generation R,,Microbiome,Microbiome > Generation R Child Microbiome > Nose,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002695,Liesbeth Duijts,
Child_NasopharyngealBacterialCarriage_Swab05Y_20250821,Generation R,,Microbiome,Microbiome > Generation R Child Microbiome > Nose,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002611,Liesbeth Duijts,
MICRIOBIOME9CHILD_selection_28092020,Generation R,,Microbiome,Microbiome > Generation R Child Microbiome > Nose,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001141,,
Family_Omics_0-9Y_20251014,Generation R,,Omics,Omics > Generation R Omics > Overview,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002839,,
Mother_Selection_GSA_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002857,,
Partner_Selection_GSA_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002855,,
Parents_Selection_GSA_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002856,,
Parents_NonEurSamples_GSA_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002854,,
Parents_IndepMarkerPCs_GSA_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002852,,
Parents_EuropeanIndepMarkerPCs_GSA_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002853,,
Child_SelectionParentKinship_GSA_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002858,,
Child_Selection_GWAv4_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002846,,
Child_SelectionNonEU_GWAv4_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002844,,
Child_PCASelection_GWAv4_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002848,,
Child_PCASelectionEuropean_GWAv4_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002847,,
Child_Admixture_GWAv4_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002859,,
Child_Selection_GWAv3_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002840,,
Child_SelectionNonEU_GWAv3_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002843,,
Child_PCASelection_GWAv3_20260126,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003052,,
Child_PCASelectionEuropean_GWAv3_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002850,,
Child_Admixture_GWAv3_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002860,,
Child_EthnicityProbability_GWAv3_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002842,,
Child_Pon1Snps_GWAv3_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002841,,
Parents_rs429358_Tagman_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002868,"Vincent Jaddoe, Arfan Ikram",
Parents_rs7412_Tagman_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002867,"Vincent Jaddoe, Arfan Ikram",
Child_ADH_Tagman_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002861,"Pauline Jansen, Manon Hillegers",
Child_DRD4_Tagman_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002866,"Pauline Jansen, Manon Hillegers",
Child_Cortisol_Tagman_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002863,"Vincent Jaddoe, Eric Steegers",
Child_FTO_Tagman_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002864,"Pauline Jansen, Manon Hillegers",
Child_MAOA_Tagman_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002865,"Pauline Jansen, Manon Hillegers",
Child_Serotonin_Tagman_20251014,Generation R,,Omics,Omics > Generation R Omics > Genomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002862,"Pauline Jansen, Manon Hillegers",
GENRNXT_Child_DNAmRelease4SelectionFile_Birth_20260424,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003077,,
Child_DNAmRelease4SelectionFile_ALL_20260424,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003086,,
Child_DNAmRelease4SelectionFile_Birth_20260424,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003085,,
Child_DNAmRelease4SelectionFile_Birth_inclBridges_20260424,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003079,,
Child_DNAmRelease4SelectionFile_5y_20260424,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003078,,
Child_DNAmRelease4SelectionFile_5y_inclBridges_20260424,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003080,,
Child_DNAmRelease4SelectionFile_9y_20260424,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003084,,
Child_DNAmRelease4SelectionFile_9y_inclBridges_20260424,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003081,,
Child_DNAmRelease4SelectionFile_13y_20260424,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003083,,
Child_DNAmRelease4SelectionFile_17y_20260424,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003082,,
Child_SelectionMethylEPICrelease1_DNACordblood_20251014,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002886,,
Child_DescriptivesMethylEPICRelease1_DNACordblood_20251014 available in,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,,,available at '\\storage.erasmusmc.nl\v\vcl13\GENR\Data\Promovendi\EWAS\Child_MethylEPIC_Release1' (due to filetype)'
Child_CellTypesMethylEPICRelease1_DNACordblood_20251014 available in,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,,,available at '\\storage.erasmusmc.nl\v\vcl13\GENR\Data\Promovendi\EWAS\Child_MethylEPIC_Release1' (due to filetype)'
Child_Selection450kmethRelease3_DNACordblood_20251014,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002876,,
Child_Selection450kmethRelease3_DNABlood05Y_20251014,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002870,,
Child_Selection450kmethRelease3_DNABlood09Y_20251014,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002869,,
Zip_Celtypes_Child_450kmethRelease3_20251014 available in,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,,,available at '\\storage.erasmusmc.nl\v\vcl13\GENR\Data\Promovendi\EWAS'
Child_Selection450kmethRelease2_DNACordblood_20251014,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002874,,
Child_Selection450kmethRelease2_DNABlood05Y_20251014,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002872,,
Child_Selection450kmethRelease2_DNABlood09Y_20251014,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002871,,
Child_HousemanDef450kmethRelease2_DNACordblood_20251014,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002885,,
Child_HousemanDef450kmethRelease2_DNABlood05Y_20251014,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002884,,
Child_HousemanDef450kmethRelease2_DNABlood09Y_20251014,Generation R,,Omics,Omics > Generation R Omics > Epigenomics,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002883,,
